rank,GID_3,NAME_3,NAME_2,NAME_1,TYPE_3,cells,risk_mean,risk_max,risk_p75,risk_p90,risk_p95,class_max,class_3plus_cells,class_3plus_pct,risk_mean_norm,risk_max_norm,risk_p75_norm,risk_p90_norm,risk_p95_norm
431,THA.11.1.3_1,Khrueng,ChiangKhong,ChiangRai,Tambon,9380,0.33949485421180725,0.49504226446151733,0.36120814085006714,0.38354557752609253,0.405436635017395,3,35,0.3731343283582089,0.11884885975796075,0.6705028636452084,0.19585574461909824,0.2750761981073634,0.3527135531428225
432,THA.32.14.2_1,Ngop,ThungChang,Nan,Tambon,15375,0.33687981963157654,0.5284245014190674,0.35195156931877136,0.38352683186531067,0.4103257358074188,3,93,0.6048780487804878,0.10957455365301183,0.7888940644166121,0.1630270093845459,0.27500971600515917,0.37005290981803246
433,THA.47.3.7_1,PaDaeng,MuangPhrae,Phrae,Tambon,19716,0.33744898438453674,0.5318976044654846,0.35897186398506165,0.3834884762763977,0.40012574195861816,3,128,0.6492189085007101,0.11159311516000149,0.8012115385448748,0.1879247152024063,0.27487368664818485,0.33387829632055915
434,THA.41.2.2_1,ChiangMuan,ChiangMuan,Phayao,Tambon,24742,0.342959463596344,0.5101540088653564,0.36063024401664734,0.3834867477416992,0.40756919980049133,3,158,0.6385902513943901,0.1311362108351452,0.7240971619541003,0.19380621450170185,0.27486755634305315,0.3602767642516118
435,THA.20.5.1_1,ThaKat,MaeTha,Lamphun,Tambon,18289,0.3457616865634918,0.509055495262146,0.36177945137023926,0.3834626078605652,0.40371108055114746,3,101,0.5522445185630707,0.1410743867078919,0.7202012473479824,0.1978819161600445,0.27478194346104134,0.3465938175027187
436,THA.11.13.12_1,ThanThong,Phan,ChiangRai,Tambon,2785,0.33501243591308594,0.46728765964508057,0.3481491506099701,0.3832506239414215,0.4019522964954376,3,3,0.10771992818671454,0.10295181590735968,0.5720702452639957,0.14954160643377637,0.2740301355230783,0.3403562320312037
437,THA.75.4.15_1,ThamChalong,MuangUttaradit,Uttaradit,Tambon,1299,0.35182690620422363,0.4631998836994171,0.36117804050445557,0.38288846611976624,0.41930919885635376,3,11,0.8468052347959968,0.16258488755065031,0.5575728134919138,0.19574899275387364,0.272745730903069,0.4019130568417746
438,THA.32.7.8_1,Suak,MuangNan,Nan,Tambon,6421,0.33888185024261475,0.4552858769893646,0.35326123237609863,0.382883220911026,0.4103691577911377,3,16,0.24918237034729793,0.116674821029441,0.5295055285311271,0.16767177247097698,0.2727271285978417,0.3702069073107377
439,THA.41.9.6_1,Pong,Pong,Phayao,Tambon,40266,0.3420858681201935,0.5225753784179688,0.35931396484375,0.38288307189941406,0.41025054454803467,3,334,0.8294839318531764,0.1280379757605621,0.7681499574102336,0.1891379871439046,0.2727266001232614,0.36978624154480305
440,THA.47.7.6_1,HuaFai,SungMen,Phrae,Tambon,12018,0.3421940803527832,0.49405205249786377,0.3580199182033539,0.38285884261131287,0.40969449281692505,3,74,0.6157430520885339,0.1284217540007904,0.666991044364067,0.18454860819349103,0.2726406701565014,0.36781418580088154
441,THA.23.4.2_1,HuaiPong,MuangMaeHongSon,MaeHongSon,Tambon,52442,0.33906224370002747,0.5336702466011047,0.36091214418411255,0.38285404443740845,0.40334567427635193,3,368,0.7017276228976774,0.1173145923563762,0.8074982721523597,0.19480598271275093,0.2726236532750151,0.3452978921368584
442,THA.19.2.2_1,MaeSan,HangChat,Lampang,Tambon,9803,0.3439564108848572,0.5034265518188477,0.35701996088027954,0.38280412554740906,0.41099169850349426,3,61,0.622258492298276,0.13467191716731705,0.7002380143814845,0.1810022266747967,0.27244661429060796,0.3724147684123979
443,THA.41.9.4_1,Oi,Pong,Phayao,Tambon,14699,0.341856449842453,0.4921303987503052,0.355223149061203,0.38273242115974426,0.4101652503013611,3,18,0.12245731002108987,0.12722433629670168,0.6601758361762623,0.17462977449038403,0.272192312322558,0.369483742695028
444,THA.11.18.2_1,MuangYai,WiengKaen,ChiangRai,Tambon,7004,0.3434995114803314,0.4922293722629547,0.35904112458229065,0.3827283978462219,0.4041593670845032,3,28,0.3997715591090805,0.13305150840914037,0.6605268489925108,0.18817035018733896,0.2721780435088894,0.34818368043015296
445,THA.11.14.2_1,MaeTam,PhayaMengrai,ChiangRai,Tambon,11782,0.33456408977508545,0.476280152797699,0.3532524108886719,0.38265782594680786,0.40668371319770813,3,43,0.36496350364963503,0.10136174159009334,0.6039624178473053,0.16764048677582202,0.27192775794764995,0.3571363569055192
446,THA.10.4.6_1,MaePong,DoiSaket,ChiangMai,Tambon,9488,0.3464289903640747,0.5003858208656311,0.3586259186267853,0.38256222009658813,0.4102260172367096,3,33,0.34780775716694773,0.14344100157348022,0.6894539620954778,0.18669780861673577,0.2715886886569167,0.3696992546288824
447,THA.11.13.3_1,DoiNgam,Phan,ChiangRai,Tambon,3558,0.3376270532608032,0.4716278910636902,0.3515350818634033,0.38242262601852417,0.40879666805267334,3,5,0.1405283867341203,0.1122246422834837,0.5874630186700557,0.16154992293255196,0.2710936136700731,0.3646300207595385
448,THA.23.3.6_1,PaPae,MaeSariang,MaeHongSon,Tambon,22529,0.33321714401245117,0.5273311734199524,0.3569619357585907,0.3824118375778198,0.4011742174625397,3,205,0.9099383017444183,0.09658475416366626,0.7850165407258894,0.18079643867322018,0.27105535211045795,0.3375967491626056
449,THA.19.2.3_1,MueangYao,HangChat,Lampang,Tambon,17650,0.33844706416130066,0.4838813543319702,0.3557465672492981,0.3823933005332947,0.40606948733329773,3,81,0.45892351274787535,0.11513283789898378,0.6309203289690846,0.1764860943012155,0.2709896098726662,0.3549579846854408
450,THA.23.1.3_1,MaeKi,KhunYuam,MaeHongSon,Tambon,18167,0.34623828530311584,0.5337525606155396,0.36226287484169006,0.38233682513237,0.4043179154396057,3,203,1.1174106897121152,0.1427646598055869,0.8077902015105283,0.19959639339351815,0.27078931800672496,0.34874597738361324
451,THA.41.7.5_1,PaFaek,MaeChai,Phayao,Tambon,4121,0.3361891210079193,0.48820939660072327,0.35112762451171875,0.38228562474250793,0.3985994756221771,3,5,0.12132977432661976,0.10712496827831332,0.6462698731544743,0.1601048620401254,0.27060773414092704,0.32846534258417515
452,THA.19.12.5_1,NaPong,Thoen,Lampang,Tambon,16563,0.34530365467071533,0.4815118610858917,0.3583618998527527,0.3821975588798523,0.40812140703201294,3,82,0.49507939382962024,0.1394499615429048,0.6225168432775867,0.18576145735532507,0.27029540566395804,0.36223518535136107
453,THA.11.15.3_1,Plong,Thoeng,ChiangRai,Tambon,9016,0.3275545537471771,0.4805780351161957,0.3556146025657654,0.38216251134872437,0.40744200348854065,3,56,0.6211180124223602,0.07650219163693205,0.6192049987776383,0.17601807721288426,0.2701711084426668,0.3598256583498508
454,THA.11.11.6_1,MaeKon,MuangChiangRai,ChiangRai,Tambon,7257,0.33314210176467896,0.5042412281036377,0.3466847240924835,0.3821597397327423,0.40420621633529663,3,22,0.30315557392862064,0.09631861436501718,0.7031272906070091,0.14434796964822513,0.27016127881547286,0.3483498328382055
455,THA.19.10.2_1,SoemKlang,SoemNgam,Lampang,Tambon,20019,0.3459244668483734,0.49480265378952026,0.3587452471256256,0.3820698857307434,0.4114590287208557,3,42,0.20980068934512214,0.1416516923394333,0.6696530765200541,0.18712101106065587,0.26984260864354,0.37407217039119695
456,THA.20.5.4_1,ThaSopSao,MaeTha,Lamphun,Tambon,21092,0.34564831852912903,0.4940586984157562,0.359072208404541,0.38196641206741333,0.4055578410625458,3,49,0.23231556988431634,0.14067232324718457,0.6670146143303493,0.18828058998479366,0.26947563589496587,0.35314341436645463
457,THA.11.12.3_1,PaNgae,PaDaet,ChiangRai,Tambon,9165,0.33578088879585266,0.4913119673728943,0.35319584608078003,0.38187992572784424,0.4030879735946655,3,24,0.2618657937806874,0.10567715931806909,0.6572732423913137,0.16743987782513262,0.26916890924854825,0.3443839481976533
458,THA.10.12.6_1,MaeSuek,MaeChaem,ChiangMai,Tambon,73701,0.33287858963012695,0.5347215533256531,0.35837504267692566,0.3816775679588318,0.39888742566108704,3,769,1.0434051098356873,0.09538405991717958,0.8112267660114322,0.18580806881330927,0.26845124076847393,0.3294865668631852
459,THA.19.8.4_1,ThungKwao,MueangPan,Lampang,Tambon,18580,0.34132230281829834,0.5098717212677002,0.35730284452438354,0.38155704736709595,0.40472376346588135,3,88,0.47362755651237887,0.1253299663160872,0.7230960197091424,0.1820054828180759,0.26802381052791124,0.35018533075057234
460,THA.11.13.11_1,SantiSuk,Phan,ChiangRai,Tambon,1945,0.3346065878868103,0.48972439765930176,0.34722569584846497,0.381298303604126,0.40971502661705017,3,3,0.15424164524421594,0.10151246254040056,0.651642874212586,0.14626654376461826,0.2671061672666439,0.36788700959804965
461,THA.75.6.1_1,BanDara,Phichai,Uttaradit,Tambon,3780,0.3358936309814453,0.47690844535827637,0.3518308699131012,0.3812471032142639,0.40087100863456726,3,38,1.0052910052910053,0.10607700318553907,0.6061906780677658,0.16259894497448682,0.26692458340084596,0.3365214090865708
462,THA.23.4.3_1,HuaiPuLing,MuangMaeHongSon,MaeHongSon,Tambon,39887,0.3298914432525635,0.5265116691589355,0.35362914204597473,0.3812461793422699,0.3988194763660431,3,184,0.4613031814877028,0.08479004709025595,0.7821101419239624,0.16897657620978665,0.266921306858448,0.32924558245455937
463,THA.10.4.2_1,LuangNuea,DoiSaket,ChiangMai,Tambon,54624,0.33758240938186646,0.5606072545051575,0.35588154196739197,0.3810886740684509,0.40410587191581726,3,481,0.8805653192735794,0.11206631129921987,0.9030312562062733,0.1769647865760692,0.2663627092270499,0.3479939580558181
464,THA.10.1.1_1,NA,ChaiPrakarn,ChiangMai,Tambon,43545,0.33552148938179016,0.5079565644264221,0.3536525070667267,0.381021648645401,0.4043291509151459,3,160,0.36743598576185554,0.10475719076864831,0.7163038530130397,0.1690594410239808,0.26612500136082207,0.34878582436696937
465,THA.11.6.5_1,PaTueng,MaeChan,ChiangRai,Tambon,10752,0.3348085284233093,0.5139240026473999,0.34997129440307617,0.3809970021247864,0.4040480852127075,3,37,0.3441220238095238,0.10222865129165001,0.7374675688361922,0.15600389929684344,0.26603759166523716,0.34778901561357006
466,THA.75.1.4_1,NaKhum,BanKhok,Uttaradit,Tambon,15338,0.34700727462768555,0.460391640663147,0.35717833042144775,0.38097962737083435,0.4134768843650818,3,24,0.15647411657321686,0.14549190572478546,0.5476132872461221,0.18156388945876065,0.26597597152917185,0.3812285617680561
467,THA.11.13.4_1,HuaNgom,Phan,ChiangRai,Tambon,5870,0.32943978905677795,0.48620307445526123,0.3472294509410858,0.3809387981891632,0.405182421207428,3,14,0.2385008517887564,0.08318824063730652,0.639154385710132,0.14627986132404233,0.2658311694941642,0.35181197550879684
468,THA.11.13.9_1,SanKlang,Phan,ChiangRai,Tambon,6709,0.3336304724216461,0.4990938603878021,0.3474074900150299,0.38088876008987427,0.403114914894104,3,25,0.3726337755254136,0.09805063695455742,0.6848719817891887,0.14691128275260848,0.26565370773009284,0.3444794964017751
469,THA.10.17.2_1,MaeTuen,Omkoi,ChiangMai,Tambon,49389,0.33087262511253357,0.5442121624946594,0.356650173664093,0.38084709644317627,0.40122175216674805,3,658,1.3322804673105348,0.08826984081182997,0.8448855234218349,0.179690764156275,0.2655059462374354,0.33776533255372765
470,THA.47.5.7_1,PhaiThon,RongKwang,Phrae,Tambon,14378,0.3391845226287842,0.5409994125366211,0.35748425126075745,0.38081657886505127,0.4015986919403076,3,47,0.3268883015718459,0.11774825859698666,0.833491400080307,0.18264884777215729,0.2653977146433859,0.3391021618521047
471,THA.19.12.1_1,MaeMok,Thoen,Lampang,Tambon,24059,0.3390137255191803,0.48697346448898315,0.3595741391181946,0.38079124689102173,0.3992113173007965,3,93,0.3865497319090569,0.11714252103302406,0.6418865992903855,0.190060703761143,0.2653078739647315,0.3306352592109684
472,THA.41.6.1_1,NA,K.PhuSang,Phayao,Tambon,32272,0.33409246802330017,0.4968329071998596,0.35165268182754517,0.3807459771633148,0.40221551060676575,3,72,0.22310361923648983,0.09968911954338106,0.6768534369819958,0.16196699507134038,0.26514732338723035,0.3412897295298806
473,THA.32.13.8_1,TanChum,ThaWangPha,Nan,Tambon,6967,0.3349202871322632,0.4916442930698395,0.3513287305831909,0.3804793655872345,0.4102741479873657,3,33,0.4736615472943878,0.10262500722688989,0.6584518464003429,0.16081809133372504,0.2642017766681221,0.3698699519183257
474,THA.11.5.1_1,PaTan,KhunTan,ChiangRai,Tambon,6873,0.33303260803222656,0.48189646005630493,0.35495027899742126,0.3803924024105072,0.398485392332077,3,14,0.2036956205441583,0.09593029124339816,0.6238808361693922,0.17366203183890236,0.26389335890304744,0.3280607424454823
475,THA.32.8.3_1,PingLuang,NaMun,Nan,Tambon,39337,0.3379605710506439,0.49544045329093933,0.3543298542499542,0.38038375973701477,0.40770846605300903,3,410,1.0422757200599944,0.11340747408915557,0.671915053418739,0.17146167507628265,0.26386270737738887,0.3607706765943787
476,THA.47.3.9_1,SuanKhuean,MuangPhrae,Phrae,Tambon,9957,0.3329786956310272,0.49876469373703003,0.3566416800022125,0.38037651777267456,0.3980962038040161,3,49,0.4921160992266747,0.09573908914023845,0.6837045814412622,0.17966064110519678,0.2638370235127853,0.32668047253660293
477,THA.32.10.5_1,PhuKha,Pua,Nan,Tambon,35711,0.3254859745502472,0.5213682055473328,0.3557356595993042,0.3802904188632965,0.39614519476890564,3,191,0.5348492061269636,0.06916590751293204,0.7638686791401464,0.17644740996193609,0.2635316709002765,0.31976115485647527
478,THA.11.6.1_1,NA,MaeChan,ChiangRai,Tambon,14702,0.3321336805820465,0.48601651191711426,0.34687289595603943,0.38026705384254456,0.39894556999206543,3,16,0.10882873078492722,0.0927422154901607,0.6384927355355715,0.145015327348253,0.2634488060860824,0.329692777644426
479,THA.19.13.1_1,NA,WangNua,Lampang,Tambon,66772,0.34215688705444336,0.5041948556900024,0.35758915543556213,0.3801542818546295,0.40469053387641907,3,247,0.36991553345713774,0.12828984674554256,0.7029628293176136,0.18302089387670245,0.2630488565236963,0.35006748091916107
480,THA.20.5.2_1,ThaKhumNgoen,MaeTha,Lamphun,Tambon,20667,0.3453918695449829,0.49389931559562683,0.35866063833236694,0.38007357716560364,0.40340206027030945,3,39,0.18870663376397154,0.13976281849445413,0.6664493579192391,0.1868209431939503,0.2627626346909951,0.34549786691805145
481,THA.11.6.6_1,SanSai,MaeChan,ChiangRai,Tambon,6238,0.3327036201953888,0.4905584454536438,0.34631335735321045,0.38004177808761597,0.40446776151657104,3,6,0.09618467457518436,0.09476352506496802,0.6546008521335522,0.14303090529915202,0.26264985821555487,0.34927741142158286
482,THA.11.13.2_1,CharoenMueang,Phan,ChiangRai,Tambon,5579,0.3330112397670746,0.47825732827186584,0.3467211127281189,0.3798474967479706,0.4078303277492523,3,7,0.12547051442910914,0.09585450798858029,0.6109745356637372,0.14447702314073924,0.2619608330577338,0.3612028631061643
483,THA.32.6.5_1,NongDaeng,MaeCharim,Nan,Tambon,21318,0.3322629928588867,0.515679121017456,0.3532523214817047,0.37974491715431213,0.3961796164512634,3,150,0.703630734590487,0.09320082573096226,0.7436921538330314,0.16764016969107384,0.2615970311566417,0.31988323248452916
484,THA.11.8.5_1,PaKoDam,MaeLao,ChiangRai,Tambon,3552,0.3336886167526245,0.48837727308273315,0.3443707823753357,0.3796525299549103,0.40433233976364136,3,4,0.11261261261261261,0.09825684773579822,0.6468652526166626,0.13614149928027047,0.2612693769168434,0.3487971337229882
485,THA.32.15.9_1,NamMuap,WiangSa,Nan,Tambon,34441,0.34352582693099976,0.529789388179779,0.3590943217277527,0.37959957122802734,0.40120863914489746,3,315,0.9146075897912371,0.13314483702002486,0.7937346801825097,0.18835901561251314,0.26108155705099767,0.3377188267906595
486,THA.19.2.6_1,WiangTan,HangChat,Lampang,Tambon,17806,0.34166964888572693,0.5029154419898987,0.35629215836524963,0.3794618248939514,0.4072442054748535,3,57,0.32011681455689095,0.12656184056281275,0.6984253465709874,0.17842105112959855,0.26059303514895005,0.35912416119193424
487,THA.20.7.5_1,NakhonChedi,PaSang,Lamphun,Tambon,15591,0.34366175532341003,0.48848167061805725,0.35482504963874817,0.3794425129890442,0.40258997678756714,3,14,0.0897953947790392,0.1336269115321926,0.6472355019076347,0.17321790180160154,0.2605245448433406,0.34261778615022437
488,THA.10.7.2_1,BanPong,HangDong,ChiangMai,Tambon,13240,0.3370073437690735,0.5007175803184509,0.3555450737476349,0.3793371319770813,0.3982319235801697,3,54,0.40785498489425986,0.11002682219884956,0.690630557901102,0.175771490973707,0.26015080762013837,0.3271618071843583
489,THA.32.13.3_1,PhaThong,ThaWangPha,Nan,Tambon,5915,0.33824580907821655,0.5089526176452637,0.35388457775115967,0.37925484776496887,0.40438681840896606,3,33,0.5579036348267117,0.1144190801308038,0.7198363884977296,0.16988248733537092,0.2598589839568858,0.34899034402955315
490,THA.11.15.6_1,TapTao,Thoeng,ChiangRai,Tambon,46187,0.33042362332344055,0.5054818391799927,0.3498455286026001,0.3790946900844574,0.40097397565841675,3,283,0.6127265247796999,0.08667744120641023,0.7075271585729199,0.1555578667510535,0.25929097947795804,0.3368865850215718
491,THA.47.7.2_1,BanKwang,SungMen,Phrae,Tambon,4570,0.33865565061569214,0.4618909955024719,0.3583592474460602,0.3790304958820343,0.39513513445854187,3,5,0.10940919037199125,0.11587259661651549,0.5529307984733004,0.18575205050779536,0.2590633126287562,0.3161789427612353
492,THA.47.8.3_1,NaPhun,WangChin,Phrae,Tambon,37562,0.34391966462135315,0.5149927735328674,0.35603946447372437,0.3789191246032715,0.4086201786994934,3,78,0.20765667429849316,0.1345415953358102,0.7412579999160782,0.1775248639362922,0.2586683307274252,0.36400409546660767
493,THA.11.2.4_1,SriDonMun,ChiangSaen,ChiangRai,Tambon,6225,0.33643078804016113,0.47425761818885803,0.35136452317237854,0.3788784444332123,0.3969218134880066,3,12,0.19277108433734938,0.10798204835267604,0.5967894323686241,0.16094503092791787,0.2585240571669979,0.32251545867418624
494,THA.32.14.1_1,Lae,ThungChang,Nan,Tambon,20574,0.331521213054657,0.5337232947349548,0.3543451726436615,0.37876036763191223,0.3997604250907898,3,129,0.6270049577136191,0.0905700792701301,0.8076864091029535,0.17151600226313954,0.25810529390955245,0.332582688039447
495,THA.10.14.11_1,SanPaYang,MaeTaeng,ChiangMai,Tambon,2569,0.3348035514354706,0.4841378927230835,0.3435346186161041,0.378665566444397,0.40931740403175354,3,12,0.46710782405605294,0.10221100024066733,0.6318301508065632,0.13317601702026372,0.25776907838155294,0.3664768280279242
496,THA.75.7.1_1,Charim,ThaPla,Uttaradit,Tambon,9307,0.3386625647544861,0.5179576277732849,0.3499253988265991,0.37857508659362793,0.4124193489551544,3,50,0.5372300419039433,0.11589711783704233,0.751772952945786,0.15584112912610493,0.25744818861638274,0.3774779776715262
497,THA.11.13.1_1,NA,Phan,ChiangRai,Tambon,28919,0.3325638473033905,0.4850168228149414,0.35026785731315613,0.3785600960254669,0.40213075280189514,3,58,0.20056018534527473,0.09426781590862801,0.6349473052711218,0.157055669406596,0.25739502407360254,0.3409891331885947
